timestamp,price
1732505213031,3356.894925636687
1732505466823,3352.5899189217566
1732505730558,3351.406394840602
1732506022203,3357.353820232961
1732506325935,3357.5248538969254
1732506645363,3362.5436198219586
1732506951077,3366.4602967569404
1732507260423,3367.082497881655
1732507555025,3366.7192693868765
1732507845007,3372.2887397462428
1732508230899,3377.2180522772765
1732508437370,3378.66438346758
1732508736356,3378.251394280675
1732509043979,3378.523246429607
1732509360775,3379.045888810616
1732509649252,3378.057839928174
1732509953729,3378.517416320358
1732510258291,3370.8271585938164
1732510578353,3372.761675495757
1732510854709,3374.1381676637493
1732511126921,3378.2493345177454
1732511445974,3379.1904753845165
1732511738480,3381.8241023708615
1732512072153,3384.7399548294597
1732512367278,3392.1701343964796
1732512636233,3390.1282311789882
1732512939879,3391.568300326342
1732513281487,3385.4933356079646
1732513538199,3387.3539098399765
1732513897262,3387.5200270097002
1732514127319,3387.1607704155517
1732514917335,3386.6015616403715
1732515027114,3390.841777698942
1732515386551,3391.4922752906787
1732515651449,3391.814823309188
1732515963295,3388.893852740284
1732516260679,3386.449776706454
1732516526804,3384.873293350088
1732516820594,3389.7054294310888
1732517136324,3387.1272498017147
1732517457847,3382.191615319109
1732517751091,3384.0500118083005
1732518053375,3383.901807739204
1732518327030,3385.3835332086055
1732518689249,3386.2622137994845
1732518933706,3385.781797128957
1732519230233,3385.2682242850833
1732519566338,3378.060666945781
1732519868889,3379.7736737771443
1732520169211,3379.5814419406734
1732520629510,3387.0703475952787
1732520780028,3398.241222243603
1732521045874,3409.2876349271005
1732521362087,3409.483216900516
1732521645739,3404.2043483379134
1732521967570,3408.221562249927
1732522237820,3415.175801675212
1732522535881,3413.7389454123695
1732523020273,3411.3644047767357
1732523145613,3410.7121526347983
1732523460283,3410.2587372693083
1732523756200,3405.3959616270813
1732524029157,3406.8553781556298
1732524346573,3406.0476083350823
1732524661086,3408.0533441434477
1732524952785,3413.552785658631
1732525320067,3413.1315288344686
1732525589892,3419.794485776995
1732525850161,3426.9841807046737
1732526144414,3427.1175120566822
1732526432493,3437.663035070698
1732526732116,3442.291113770302
1732527044554,3443.8413855156696
1732527364226,3459.045714049044
1732527635202,3466.226358709311
1732527943555,3472.6033430958305
1732528231409,3471.823364218377
1732528565219,3470.0845965389467
1732528843016,3473.923340290609
1732529146518,3471.1204242880262
1732529446849,3474.7161544171013
1732529757215,3474.39289615295
1732530033719,3477.73687699349
1732530335097,3481.491370987569
1732530623026,3489.9344033572856
1732530956178,3491.9688005960375
1732531224841,3503.9876540661303
1732531531932,3506.717099171938
1732531888057,3509.5200878857822
1732532162472,3509.830586837713
1732532483423,3506.4795227304944
1732532746393,3505.5607717844587
1732533053226,3501.9829424608865
1732533329084,3501.927486667413
1732533671841,3505.2466288856936
1732533975588,3503.2622817639767
1732534270624,3500.3244663754267
1732534580867,3495.054745602464
1732534833138,3493.3060511015683
1732535158156,3476.657649625079
1732535470587,3470.585720814199
1732535720917,3473.3028722810577
1732536077662,3474.238121663802
1732536352630,3478.9539405156934
1732536636084,3479.0040301739027
1732536963375,3478.7825658765605
1732537227296,3483.438473369452
1732537555269,3484.0164109110688
1732537853928,3489.962043008326
1732538135165,3488.7508314981583
1732538462764,3489.434976143663
1732538745721,3485.448456992026
1732539047528,3492.986306348175
1732539329746,3494.5360098826545
1732539681860,3490.000488385737
1732539929055,3490.137821883003
1732540243099,3473.6288846062916
1732540540679,3474.332467354044
1732540857528,3462.687784645605
1732541131670,3462.0007547506907
1732541476336,3467.5923810939466
1732541763500,3467.4018318441745
1732542088289,3472.7110004215833
1732542361091,3481.8890251654
1732542641106,3485.296121474154
1732542970781,3489.421887954592
1732543278373,3480.5879530870234
1732543521903,3482.4555128529855
1732543884116,3488.195735459422
1732544136840,3495.6391107640493
1732544424969,3504.1580937932245
1732544732204,3497.2157890381563
1732545082523,3493.001668016217
1732545358313,3488.121918609949
1732545632145,3494.42578582334
1732545920040,3477.6257730483853
1732546270396,3455.0016916210175
1732546554397,3435.5306500355086
1732546851584,3416.8779990254952
1732547161681,3410.4457566941237
1732547508714,3391.0423300644575
1732547770690,3376.9422365415385
1732548069954,3407.6905116847092
1732548360308,3419.816199771456
1732548871991,3444.0982499154093
1732549021992,3442.397502050937
1732549264562,3441.3110724684398
1732549528198,3466.0051165872164
1732549866304,3472.1677739986485
1732550151780,3482.8530056309496
1732550491478,3497.8634954590543
1732550774947,3520.8872920249014
1732551058409,3502.4094669934184
1732551345738,3518.3802620038978
1732551661596,3526.990632181633
1732551929477,3527.954680631465
1732552300545,3512.6831960959753
1732552565164,3508.3280305454846
1732552869062,3490.8959383668016
1732553133852,3477.8688578819247
1732553429942,3471.919391734514
1732553730144,3485.1412522919704
1732554060561,3483.7188730550274
1732554383429,3466.319585324234
1732554866174,3443.809682626322
1732555011243,3434.8176715980076
1732555343717,3439.243158166747
1732555542971,3432.026952510772
1732555830206,3437.308562461927
1732556131910,3453.950759055328
1732556432424,3440.2736241947564
1732556783477,3431.726825647375
1732557069364,3443.1772750693785
1732557371289,3454.174093653388
1732557680844,3455.4184314056797
1732557974648,3461.067801534903
1732558277972,3479.0403448741636
1732558544084,3480.454015525765
1732558864469,3483.6481843544225
1732559160503,3474.2199387016376
1732559461253,3465.8389847225876
1732559739116,3463.943313250262
1732560032640,3455.9058771329856
1732560345704,3447.946274936992
1732560627360,3440.1884931476056
1732560937204,3446.953174752484
1732561321000,3444.2652136789916
1732561238203,3446.357551893258
1732561581019,3437.812706788515
1732561857467,3449.5179461103503
1732562177398,3453.685546641422
1732562529779,3442.644579520102
1732562740051,3433.6386472559593
1732563120929,3468.1777168553585
1732563342832,3463.884937080937
1732563662925,3455.993765689883
1732563935482,3473.873786454642
1732564247719,3463.9339178044465
1732564549087,3466.297649073382
1732564893651,3463.450576939897
1732565340434,3471.600958466254
1732565486486,3479.107351760941
1732565770441,3481.914608951981
1732566106734,3475.192041393207
1732566379667,3485.3595613514226
1732566650687,3482.140437217491
1732566946000,3493.495151959409
